Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date,Location
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Preventive Care,IMM_2,Immunization for influenza,95,244,,10/1/15,3/31/16,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,87,1236,,10/1/15,3/31/16,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Heart Attack or Chest Pain,OP_1,Median Time to Fibrinolysis,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Emergency Department,OP_18b,OP 18,133,370,,4/1/15,3/31/16,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Heart Attack or Chest Pain,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Emergency Department,OP_20,Door to diagnostic eval,16,417,,4/1/15,3/31/16,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Emergency Department,OP_21,Median time to pain med,39,87,,4/1/15,3/31/16,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Emergency Department,OP_22,Left before being seen,1,16422,,1/1/15,12/31/15,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Emergency Department,OP_23,Head CT results,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Colonoscopy care,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,99,69,,1/1/15,12/31/15,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Colonoscopy care,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,89,131,,1/1/15,12/31/15,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Cataract surgery outcome,OP_31,Improvement in Patient•À_s Visual Function within 90 Days Following Cataract Surgery,Not Available,Not Available,5 - Results are not available for this reporting period.,1/1/15,12/31/15,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Heart Attack or Chest Pain,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Heart Attack or Chest Pain,OP_4,Aspirin at Arrival,98,82,,4/1/15,3/31/16,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Heart Attack or Chest Pain,OP_5,Median Time to ECG,6,82,,4/1/15,3/31/16,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Pregnancy and Delivery Care,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,24,,4/1/15,3/31/16,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Stroke Care,STK_4,Thrombolytic Therapy,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Blood Clot Prevention and Treatment,VTE_5,Warfarin therapy discharge instructions,Not Available,Not Available,"1 - The number of cases/patients is too few to report., 2 - Data submitted were based on a sample of cases/patients.",4/1/15,3/31/16,
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,SAINT LAWRENCE,3153933600,Blood Clot Prevention and Treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,Not Available,Not Available,"1 - The number of cases/patients is too few to report., 2 - Data submitted were based on a sample of cases/patients.",4/1/15,3/31/16,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Emergency Department,ED_1b,ED1,388,500,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Emergency Department,ED_2b,ED2,144,500,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Emergency Department,EDV,Emergency department volume,"Very High (60,000+ patients annually)",,,1/1/15,12/31/15,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Preventive Care,IMM_2,Immunization for influenza,99,779,2 - Data submitted were based on a sample of cases/patients.,10/1/15,3/31/16,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,82,20856,,10/1/15,3/31/16,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Heart Attack or Chest Pain,OP_1,Median Time to Fibrinolysis,Not Available,Not Available,"3 - Results are based on a shorter time period than required., 7 - No cases met the criteria for this measure.",4/1/15,3/31/16,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Emergency Department,OP_18b,OP 18,181,509,,4/1/15,3/31/16,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Heart Attack or Chest Pain,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,"3 - Results are based on a shorter time period than required., 7 - No cases met the criteria for this measure.",4/1/15,3/31/16,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Emergency Department,OP_20,Door to diagnostic eval,11,540,,4/1/15,3/31/16,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Emergency Department,OP_21,Median time to pain med,36,220,,4/1/15,3/31/16,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Emergency Department,OP_22,Left before being seen,0,82034,,1/1/15,12/31/15,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Emergency Department,OP_23,Head CT results,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Colonoscopy care,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,46,108,,1/1/15,12/31/15,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Colonoscopy care,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,96,108,,1/1/15,12/31/15,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Cataract surgery outcome,OP_31,Improvement in Patient•À_s Visual Function within 90 Days Following Cataract Surgery,86,22,,1/1/15,12/31/15,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Heart Attack or Chest Pain,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,Not Available,"1 - The number of cases/patients is too few to report., 3 - Results are based on a shorter time period than required.",4/1/15,3/31/16,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Heart Attack or Chest Pain,OP_4,Aspirin at Arrival,100,15,3 - Results are based on a shorter time period than required.,4/1/15,3/31/16,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Heart Attack or Chest Pain,OP_5,Median Time to ECG,8,15,3 - Results are based on a shorter time period than required.,4/1/15,3/31/16,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Pregnancy and Delivery Care,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,121,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Stroke Care,STK_4,Thrombolytic Therapy,100,24,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Blood Clot Prevention and Treatment,VTE_5,Warfarin therapy discharge instructions,98,50,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,2122637300,Blood Clot Prevention and Treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,104,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Emergency Department,ED_1b,ED1,344,504,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,7182405966,Stroke Care,STK_4,Thrombolytic Therapy,100,13,,4/1/15,3/31/16,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Emergency Department,ED_2b,ED2,130,492,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Emergency Department,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",,,1/1/15,12/31/15,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Preventive Care,IMM_2,Immunization for influenza,95,344,2 - Data submitted were based on a sample of cases/patients.,10/1/15,3/31/16,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,96,1467,,10/1/15,3/31/16,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Heart Attack or Chest Pain,OP_1,Median Time to Fibrinolysis,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Emergency Department,OP_18b,OP 18,127,379,,4/1/15,3/31/16,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Heart Attack or Chest Pain,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Emergency Department,OP_20,Door to diagnostic eval,36,406,,4/1/15,3/31/16,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Emergency Department,OP_21,Median time to pain med,50,58,,4/1/15,3/31/16,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Emergency Department,OP_22,Left before being seen,1,31460,,1/1/15,12/31/15,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Emergency Department,OP_23,Head CT results,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Colonoscopy care,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,93,167,,1/1/15,12/31/15,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Colonoscopy care,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,99,297,,1/1/15,12/31/15,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Cataract surgery outcome,OP_31,Improvement in Patient•À_s Visual Function within 90 Days Following Cataract Surgery,Not Available,Not Available,5 - Results are not available for this reporting period.,1/1/15,12/31/15,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Heart Attack or Chest Pain,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Heart Attack or Chest Pain,OP_4,Aspirin at Arrival,95,61,,4/1/15,3/31/16,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Heart Attack or Chest Pain,OP_5,Median Time to ECG,10,64,,4/1/15,3/31/16,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Pregnancy and Delivery Care,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",2,42,,4/1/15,3/31/16,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Stroke Care,STK_4,Thrombolytic Therapy,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/15,3/31/16,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Blood Clot Prevention and Treatment,VTE_5,Warfarin therapy discharge instructions,100,12,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,3153387000,Blood Clot Prevention and Treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,Not Available,Not Available,"1 - The number of cases/patients is too few to report., 2 - Data submitted were based on a sample of cases/patients.",4/1/15,3/31/16,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Emergency Department,ED_1b,ED1,372,546,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Emergency Department,ED_2b,ED2,186,546,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Emergency Department,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",,,1/1/15,12/31/15,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Preventive Care,IMM_2,Immunization for influenza,94,336,2 - Data submitted were based on a sample of cases/patients.,10/1/15,3/31/16,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,87,1196,,10/1/15,3/31/16,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Heart Attack or Chest Pain,OP_1,Median Time to Fibrinolysis,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Emergency Department,OP_18b,OP 18,163,407,,4/1/15,3/31/16,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Heart Attack or Chest Pain,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Emergency Department,OP_20,Door to diagnostic eval,35,465,,4/1/15,3/31/16,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Emergency Department,OP_21,Median time to pain med,90,78,,4/1/15,3/31/16,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Emergency Department,OP_22,Left before being seen,3,28862,,1/1/15,12/31/15,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Emergency Department,OP_23,Head CT results,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Colonoscopy care,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,54,125,,1/1/15,12/31/15,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Colonoscopy care,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,92,155,,1/1/15,12/31/15,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Cataract surgery outcome,OP_31,Improvement in Patient•À_s Visual Function within 90 Days Following Cataract Surgery,Not Available,Not Available,5 - Results are not available for this reporting period.,1/1/15,12/31/15,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Heart Attack or Chest Pain,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Heart Attack or Chest Pain,OP_4,Aspirin at Arrival,91,86,,4/1/15,3/31/16,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Heart Attack or Chest Pain,OP_5,Median Time to ECG,11,89,,4/1/15,3/31/16,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Pregnancy and Delivery Care,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",4,47,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Stroke Care,STK_4,Thrombolytic Therapy,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Blood Clot Prevention and Treatment,VTE_5,Warfarin therapy discharge instructions,67,15,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,3153495511,Blood Clot Prevention and Treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,Not Available,Not Available,"1 - The number of cases/patients is too few to report., 2 - Data submitted were based on a sample of cases/patients.",4/1/15,3/31/16,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Emergency Department,ED_1b,ED1,414,614,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Emergency Department,ED_2b,ED2,136,614,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Emergency Department,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",,,1/1/15,12/31/15,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Preventive Care,IMM_2,Immunization for influenza,99,599,2 - Data submitted were based on a sample of cases/patients.,10/1/15,3/31/16,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,92,3937,,10/1/15,3/31/16,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Heart Attack or Chest Pain,OP_1,Median Time to Fibrinolysis,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Emergency Department,OP_18b,OP 18,239,422,,4/1/15,3/31/16,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Heart Attack or Chest Pain,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Emergency Department,OP_20,Door to diagnostic eval,65,499,,4/1/15,3/31/16,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Emergency Department,OP_21,Median time to pain med,58,147,,4/1/15,3/31/16,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Emergency Department,OP_22,Left before being seen,6,39072,,1/1/15,12/31/15,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Emergency Department,OP_23,Head CT results,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Colonoscopy care,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,78,123,,1/1/15,12/31/15,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Colonoscopy care,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,72,53,,1/1/15,12/31/15,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Cataract surgery outcome,OP_31,Improvement in Patient•À_s Visual Function within 90 Days Following Cataract Surgery,Not Available,Not Available,5 - Results are not available for this reporting period.,1/1/15,12/31/15,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Heart Attack or Chest Pain,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Heart Attack or Chest Pain,OP_4,Aspirin at Arrival,90,20,,4/1/15,3/31/16,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Heart Attack or Chest Pain,OP_5,Median Time to ECG,12,19,,4/1/15,3/31/16,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Pregnancy and Delivery Care,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/15,3/31/16,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Stroke Care,STK_4,Thrombolytic Therapy,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/15,3/31/16,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Blood Clot Prevention and Treatment,VTE_5,Warfarin therapy discharge instructions,84,43,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,7168983936,Blood Clot Prevention and Treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,6,53,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,NY,11237,KINGS,7189637272,Emergency Department,ED_1b,ED1,490,916,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,NY,11237,KINGS,7189637272,Emergency Department,ED_2b,ED2,209,915,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,NY,11237,KINGS,7189637272,Emergency Department,EDV,Emergency department volume,"Very High (60,000+ patients annually)",,,1/1/15,12/31/15,
