Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Denominator,Score,Lower Estimate,Higher Estimate,Footnote,Measure Start Date,Measure End Date,Location
330180,SAMARITAN HOSPITAL,2215 BURDETT AVENUE,TROY,NY,12180,RENSSELAER,5182713300,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,3474,0.40,0.10,0.70,,07/01/2013,06/30/2015,
330180,SAMARITAN HOSPITAL,2215 BURDETT AVENUE,TROY,NY,12180,RENSSELAER,5182713300,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,2379,0.25,0.00,0.54,,07/01/2013,06/30/2015,
330180,SAMARITAN HOSPITAL,2215 BURDETT AVENUE,TROY,NY,12180,RENSSELAER,5182713300,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,389,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330180,SAMARITAN HOSPITAL,2215 BURDETT AVENUE,TROY,NY,12180,RENSSELAER,5182713300,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.99,0.64,1.34,,07/01/2013,06/30/2015,
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,5166747300,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,517,2.6,1.8,3.8,,04/01/2012,03/31/2015,
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,5166747300,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,Worse than the National Rate,611,9.32,5.37,13.27,,07/01/2013,06/30/2015,
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,5166747300,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,70,9.50,1.44,17.57,,07/01/2013,06/30/2015,
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,5166747300,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,85,2.22,0.00,4.51,,07/01/2013,06/30/2015,
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,5166747300,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,4169,0.74,0.00,1.81,,07/01/2013,06/30/2015,
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,5166747300,Pressure sores,PSI_3_ULCER,No Different than the National Rate,1315,1.05,0.12,1.99,,07/01/2013,06/30/2015,
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,5166747300,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2013,06/30/2015,
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,5166747300,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,4001,0.31,0.02,0.60,,07/01/2013,06/30/2015,
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,5166747300,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,2835,0.22,0.00,0.49,,07/01/2013,06/30/2015,
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,5166747300,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,186,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,5166747300,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,1.02,0.65,1.39,,07/01/2013,06/30/2015,
330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,5165626000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,642,2.6,1.9,3.7,,04/01/2012,03/31/2015,
330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,5165626000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,7232,6.00,4.23,7.77,,07/01/2013,06/30/2015,
330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,5165626000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,622,12.93,7.27,18.58,,07/01/2013,06/30/2015,
330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,5165626000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,499,2.26,0.20,4.32,,07/01/2013,06/30/2015,
330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,5165626000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,Worse than the National Rate,16780,1.97,1.50,2.44,,07/01/2013,06/30/2015,
330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,5165626000,Pressure sores,PSI_3_ULCER,Worse than the National Rate,7962,1.14,0.67,1.61,,07/01/2013,06/30/2015,
330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,5165626000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,202,134.37,99.83,168.90,,07/01/2013,06/30/2015,
330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,5165626000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,14966,0.30,0.12,0.48,,07/01/2013,06/30/2015,
330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,5165626000,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,9830,0.18,0.00,0.38,,07/01/2013,06/30/2015,
330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,5165626000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,5576,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,5165626000,Serious complications,PSI_90_SAFETY,Worse than the National Rate,Not Available,1.12,0.95,1.29,,07/01/2013,06/30/2015,
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802,WESTCHESTER,9146325000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,318,2.6,1.7,4.0,,04/01/2012,03/31/2015,
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802,WESTCHESTER,9146325000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,876,7.74,4.14,11.34,,07/01/2013,06/30/2015,
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802,WESTCHESTER,9146325000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,169,8.55,0.90,16.20,,07/01/2013,06/30/2015,
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802,WESTCHESTER,9146325000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,112,2.19,0.00,4.46,,07/01/2013,06/30/2015,
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802,WESTCHESTER,9146325000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,5399,1.44,0.44,2.44,,07/01/2013,06/30/2015,
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802,WESTCHESTER,9146325000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,2098,0.46,0.00,1.26,,07/01/2013,06/30/2015,
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802,WESTCHESTER,9146325000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,31,127.69,76.14,179.23,,07/01/2013,06/30/2015,
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802,WESTCHESTER,9146325000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,5199,0.36,0.07,0.65,,07/01/2013,06/30/2015,
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802,WESTCHESTER,9146325000,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,3712,0.11,0.00,0.38,,07/01/2013,06/30/2015,
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802,WESTCHESTER,9146325000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,317,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802,WESTCHESTER,9146325000,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,1.03,0.69,1.37,,07/01/2013,06/30/2015,
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,6314731320,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,156,2.7,1.7,4.3,,04/01/2012,03/31/2015,
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,6314731320,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,1725,3.87,0.97,6.77,,07/01/2013,06/30/2015,
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,6314731320,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,144,7.72,0.45,14.98,,07/01/2013,06/30/2015,
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,6314731320,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,308,3.91,1.76,6.06,,07/01/2013,06/30/2015,
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,6314731320,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,10444,1.65,0.89,2.41,,07/01/2013,06/30/2015,
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,6314731320,Pressure sores,PSI_3_ULCER,No Different than the National Rate,4691,0.69,0.06,1.32,,07/01/2013,06/30/2015,
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,6314731320,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,62,142.11,97.21,187.01,,07/01/2013,06/30/2015,
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,6314731320,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,9804,0.40,0.13,0.66,,07/01/2013,06/30/2015,
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,6314731320,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,6337,0.10,0.00,0.36,,07/01/2013,06/30/2015,
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,6314731320,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,1104,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,6314731320,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.86,0.59,1.13,,07/01/2013,06/30/2015,
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NIAGARA,7162974800,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,129,2.5,1.5,4.2,,04/01/2012,03/31/2015,
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NIAGARA,7162974800,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,417,5.28,0.92,9.64,,07/01/2013,06/30/2015,
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NIAGARA,7162974800,Blood stream infection after surgery,PSI_13_POST_SEPSIS,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2013,06/30/2015,
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NIAGARA,7162974800,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,57,2.24,0.00,4.53,,07/01/2013,06/30/2015,
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NIAGARA,7162974800,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,2528,1.12,0.00,2.30,,07/01/2013,06/30/2015,
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NIAGARA,7162974800,Pressure sores,PSI_3_ULCER,No Different than the National Rate,953,0.82,0.00,1.89,,07/01/2013,06/30/2015,
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NIAGARA,7162974800,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2013,06/30/2015,
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NIAGARA,7162974800,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,2441,0.48,0.17,0.78,,07/01/2013,06/30/2015,
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NIAGARA,7162974800,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,1675,0.14,0.00,0.45,,07/01/2013,06/30/2015,
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NIAGARA,7162974800,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,190,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NIAGARA,7162974800,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.89,0.49,1.30,,07/01/2013,06/30/2015,
330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,WARREN,5189261000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,264,3.2,2.0,4.8,,04/01/2012,03/31/2015,
330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,WARREN,5189261000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,1605,2.92,0.00,5.92,,07/01/2013,06/30/2015,
330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,WARREN,5189261000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,163,9.45,2.04,16.86,,07/01/2013,06/30/2015,
330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,WARREN,5189261000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,219,2.03,0.00,4.21,,07/01/2013,06/30/2015,
330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,WARREN,5189261000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,7914,0.83,0.02,1.64,,07/01/2013,06/30/2015,
330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,WARREN,5189261000,Pressure sores,PSI_3_ULCER,Worse than the National Rate,3281,1.83,1.13,2.53,,07/01/2013,06/30/2015,
330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,WARREN,5189261000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,61,166.38,118.02,214.73,,07/01/2013,06/30/2015,
330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,WARREN,5189261000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,7580,0.42,0.15,0.69,,07/01/2013,06/30/2015,
330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,WARREN,5189261000,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,4631,0.11,0.00,0.38,,07/01/2013,06/30/2015,
330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,WARREN,5189261000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,916,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,WARREN,5189261000,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.71,0.42,0.99,,07/01/2013,06/30/2015,
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,7186705000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,47,3.3,1.9,5.4,,04/01/2012,03/31/2015,
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,7186705000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,610,5.11,1.14,9.08,,07/01/2013,06/30/2015,
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,7186705000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,37,11.33,3.21,19.45,,07/01/2013,06/30/2015,
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,7186705000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,81,2.24,0.00,4.54,,07/01/2013,06/30/2015,
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,7186705000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,5485,1.01,0.00,2.04,,07/01/2013,06/30/2015,
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,7186705000,Pressure sores,PSI_3_ULCER,Worse than the National Rate,2121,1.52,0.69,2.35,,07/01/2013,06/30/2015,
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,7186705000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,38,135.33,88.47,182.18,,07/01/2013,06/30/2015,
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,7186705000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,5231,0.38,0.11,0.66,,07/01/2013,06/30/2015,
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,7186705000,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,4060,0.10,0.00,0.34,,07/01/2013,06/30/2015,
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,7186705000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,439,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,7186705000,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.87,0.51,1.23,,07/01/2013,06/30/2015,
330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,KINGS,7182836000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,132,2.7,1.7,4.4,,04/01/2012,03/31/2015,
330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,KINGS,7182836000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,3995,3.53,1.52,5.54,,07/01/2013,06/30/2015,
330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,KINGS,7182836000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,319,8.01,1.65,14.37,,07/01/2013,06/30/2015,
330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,KINGS,7182836000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,472,2.24,0.18,4.29,,07/01/2013,06/30/2015,
330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,KINGS,7182836000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,18139,1.72,1.22,2.23,,07/01/2013,06/30/2015,
330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,KINGS,7182836000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,7013,0.68,0.28,1.09,,07/01/2013,06/30/2015,
330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,KINGS,7182836000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,176,155.78,122.21,189.35,,07/01/2013,06/30/2015,
330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,KINGS,7182836000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,16567,0.40,0.22,0.58,,07/01/2013,06/30/2015,
330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,KINGS,7182836000,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,10862,0.12,0.00,0.29,,07/01/2013,06/30/2015,
330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,KINGS,7182836000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,2884,0.06,0.06,0.06,,07/01/2013,06/30/2015,
330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,KINGS,7182836000,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.85,0.66,1.04,,07/01/2013,06/30/2015,
330196,CONEY ISLAND HOSPITAL,2601 OCEAN PARKWAY,BROOKLYN,NY,11235,KINGS,7186163000,Serious complications,PSI_90_SAFETY,Worse than the National Rate,Not Available,1.25,0.92,1.59,,07/01/2013,06/30/2015,
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,QUEENS,7184707000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,288,3.2,2.1,4.9,,04/01/2012,03/31/2015,
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,QUEENS,7184707000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,4164,6.79,4.70,8.88,,07/01/2013,06/30/2015,
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,QUEENS,7184707000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,400,11.82,5.81,17.82,,07/01/2013,06/30/2015,
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,QUEENS,7184707000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,541,2.70,0.64,4.76,,07/01/2013,06/30/2015,
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,QUEENS,7184707000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,16177,1.65,1.13,2.17,,07/01/2013,06/30/2015,
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,QUEENS,7184707000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,6650,0.18,0.00,0.69,,07/01/2013,06/30/2015,
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,QUEENS,7184707000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Better than the National Rate,188,89.92,53.97,125.86,,07/01/2013,06/30/2015,
